Common_Name,Genus,Species,ItemCoordX,ItemCoordY,origin
느티나무,Zelkova,serrata,36.02987611,126.7215814,13-L-1479
상수리나무,Quercus,acutissima,36.02987233,126.7215643,13-L-1480
상수리나무,Quercus,acutissima,36.0298717,126.7215638,13-L-1481
상수리나무,Quercus,acutissima,36.02985824,126.7215704,13-L-1482
상수리나무,Quercus,acutissima,36.02986363,126.7215617,13-L-1483
고로쇠나무,Acer,pictum,36.02986403,126.7215522,13-L-1484
상수리나무,Quercus,acutissima,36.02983996,126.7215315,13-L-1485
상수리나무,Quercus,acutissima,36.02984598,126.7215348,13-L-1486
느티나무,Zelkova,serrata,36.02985182,126.721503,13-L-1487
느티나무,Zelkova,serrata,36.02987332,126.721502,13-L-1488
느티나무,Zelkova,serrata,36.02987815,126.721537,13-L-1489
쥐똥나무,Ligustrum,obtusifolium,36.02988712,126.7215301,13-L-1490
느티나무,Zelkova,serrata,36.02989426,126.7215507,13-L-1491
상수리나무,Quercus,acutissima,36.02989442,126.7215608,13-L-1492
상수리나무,Quercus,acutissima,36.02989254,126.7215752,13-L-1493
상수리나무,Quercus,acutissima,36.02989198,126.7215778,13-L-1494
쥐똥나무,Ligustrum,obtusifolium,36.02989939,126.7215808,13-L-1495
느티나무,Zelkova,serrata,36.02991715,126.7215909,13-L-1496
느티나무,Zelkova,serrata,36.0299332,126.721542,13-L-1497
느티나무,Zelkova,serrata,36.02993846,126.7215065,13-L-1498
상수리나무,Quercus,acutissima,36.02993294,126.7214988,13-L-1499
느티나무,Zelkova,serrata,36.02990206,126.7215084,13-L-1500
곰솔,Pinus,thunbergii,36.02993495,126.7214845,13-L-1501
상수리나무,Quercus,acutissima,36.02994534,126.7214891,13-L-1502
쥐똥나무,Ligustrum,obtusifolium,36.0299459,126.7214794,13-L-1503
상수리나무,Quercus,acutissima,36.02994601,126.7214755,13-L-1504
느티나무,Zelkova,serrata,36.0299603,126.7214736,13-L-1505
때죽나무,Styrax,japonicus,36.02996977,126.7214635,13-L-1507
상수리나무,Quercus,acutissima,36.02997779,126.7214453,13-L-1509
쥐똥나무,Ligustrum,obtusifolium,36.02998738,126.7214412,13-L-1510
느티나무,Zelkova,serrata,36.03000112,126.7214475,13-L-1511
느티나무,Zelkova,serrata,36.03001568,126.7214163,13-L-1512
느티나무,Zelkova,serrata,36.03004714,126.7214441,13-L-1513
상수리나무,Quercus,acutissima,36.03005612,126.7214531,13-L-1514
느티나무,Zelkova,serrata,36.03003339,126.7214499,13-L-1516
느티나무,Zelkova,serrata,36.03000528,126.7214564,13-L-1519
상수리나무,Quercus,acutissima,36.03001398,126.7214734,13-L-1525
느티나무,Zelkova,serrata,36.03003416,126.7214702,13-L-1526
곰솔,Pinus,thunbergii,36.03003823,126.7214884,13-L-1527
느티나무,Zelkova,serrata,36.03003945,126.7215167,13-L-1528
상수리나무,Quercus,acutissima,36.03001155,126.721499,13-L-1529
느티나무,Zelkova,serrata,36.02999583,126.7215153,13-L-1530
상수리나무,Quercus,acutissima,36.03000111,126.7215196,13-L-1531
상수리나무,Quercus,acutissima,36.03000101,126.7215209,13-L-1532
느티나무,Zelkova,serrata,36.02997786,126.7214982,13-L-1533
고로쇠나무,Acer,pictum,36.02996589,126.7215112,13-L-1534
상수리나무,Quercus,acutissima,36.02997533,126.7215435,13-L-1535
느티나무,Zelkova,serrata,36.02999131,126.7215724,13-L-1536
쥐똥나무,Ligustrum,obtusifolium,36.0300324,126.7215667,13-L-1539
느티나무,Zelkova,serrata,36.03003424,126.7215469,13-L-1540
상수리나무,Quercus,acutissima,36.03002271,126.7215512,13-L-1541
상수리나무,Quercus,acutissima,36.03002001,126.7215546,13-L-1542
상수리나무,Quercus,acutissima,36.03001937,126.7215511,13-L-1543
곰솔,Pinus,thunbergii,36.03002158,126.7215497,13-L-1544
곰솔,Pinus,thunbergii,36.03001063,126.721555,13-L-1545
곰솔,Pinus,thunbergii,36.03000089,126.7215427,13-L-1546
쥐똥나무,Ligustrum,obtusifolium,36.030007,126.7215323,13-L-1547
느티나무,Zelkova,serrata,36.03001462,126.7215263,13-L-1548
느티나무,Zelkova,serrata,36.03006124,126.7214742,13-L-1549
느티나무,Zelkova,serrata,36.0300752,126.7214793,13-L-1550
느티나무,Zelkova,serrata,36.03007539,126.7214911,13-L-1551
상수리나무,Quercus,acutissima,36.03005097,126.7215229,13-L-1556
느티나무,Zelkova,serrata,36.03004952,126.7215351,13-L-1557
느티나무,Zelkova,serrata,36.03009008,126.7215315,13-L-1559
느티나무,Zelkova,serrata,36.03011931,126.7215414,13-L-1560
상수리나무,Quercus,acutissima,36.03011216,126.721544,13-L-1561
상수리나무,Quercus,acutissima,36.03010808,126.7215506,13-L-1562
팥배나무,Sorbus,alnifolia,36.03013718,126.7215481,13-L-1563
느티나무,Zelkova,serrata,36.03012772,126.7215671,13-L-1564
느티나무,Zelkova,serrata,36.03009531,126.7215854,13-L-1565
느티나무,Zelkova,serrata,36.03006009,126.7215895,13-L-1566
상수리나무,Quercus,acutissima,36.0300596,126.7215855,13-L-1567
상수리나무,Quercus,acutissima,36.03005824,126.7215873,13-L-1568
곰솔,Pinus,thunbergii,36.03000971,126.7215961,13-L-1569
느티나무,Zelkova,serrata,36.03001126,126.7215991,13-L-1570
상수리나무,Quercus,acutissima,36.03001636,126.721603,13-L-1571
상수리나무,Quercus,acutissima,36.03001953,126.7216141,13-L-1572
쥐똥나무,Ligustrum,obtusifolium,36.03000449,126.7216184,13-L-1573
느티나무,Zelkova,serrata,36.02998689,126.7216168,13-L-1574
느티나무,Zelkova,serrata,36.02998375,126.7215955,13-L-1575
쥐똥나무,Ligustrum,obtusifolium,36.02996833,126.7216177,13-L-1576
느티나무,Zelkova,serrata,36.02995046,126.721571,13-L-1577
느티나무,Zelkova,serrata,36.02993484,126.7216081,13-L-1578
쥐똥나무,Ligustrum,obtusifolium,36.02992887,126.7216262,13-L-1583
고로쇠나무,Acer,pictum,36.0298965,126.721646,13-L-1584
쥐똥나무,Ligustrum,obtusifolium,36.02990829,126.7215963,13-L-1585
상수리나무,Quercus,acutissima,36.02989955,126.7215897,13-L-1586
느티나무,Zelkova,serrata,36.02989191,126.7215941,13-L-1587
곰솔,Pinus,thunbergii,36.02988353,126.7215972,13-L-1588
상수리나무,Quercus,acutissima,36.02987067,126.7215931,13-L-1589
쥐똥나무,Ligustrum,obtusifolium,36.02986707,126.7216015,13-L-1590
쥐똥나무,Ligustrum,obtusifolium,36.02987238,126.7216175,13-L-1591
고로쇠나무,Acer,pictum,36.0298731,126.7216179,13-L-1592
때죽나무,Styrax,japonicus,36.02988174,126.7216244,13-L-1593
때죽나무,Styrax,japonicus,36.02988267,126.7216216,13-L-1594
물푸레나무,Fraxinus,rhynchophylla,36.02984046,126.7216409,13-L-1595
느티나무,Zelkova,serrata,36.02982815,126.7216388,13-L-1598
비목나무,Lindera,erythrocarpa,36.02982139,126.7216172,13-L-1599
덜꿩나무,Viburnum,erosum,36.02979982,126.721617,13-L-1600
쥐똥나무,Ligustrum,obtusifolium,36.02979988,126.7216462,13-L-1601
쪽동백나무,Styrax,obassia,36.02980707,126.7216463,13-L-1602
쥐똥나무,Ligustrum,obtusifolium,36.02981428,126.7216621,13-L-1603
덜꿩나무,Viburnum,erosum,36.02980677,126.7216821,13-L-1604
쥐똥나무,Ligustrum,obtusifolium,36.02980879,126.7216999,13-L-1605
느티나무,Zelkova,serrata,36.02984793,126.7217341,13-L-1606
산딸나무,Cornus,kousa,36.02984351,126.7217129,13-L-1607
느티나무,Zelkova,serrata,36.0298606,126.7217179,13-L-1609
곰솔,Pinus,thunbergii,36.02988143,126.7216942,13-L-1610
붉나무,Rhus,javanica,36.02989384,126.7217121,13-L-1611
느티나무,Zelkova,serrata,36.02989993,126.721726,13-L-1613
붉나무,Rhus,javanica,36.0299091,126.7217246,13-L-1614
붉나무,Rhus,javanica,36.02991315,126.721733,13-L-1615
붉나무,Rhus,javanica,36.02991295,126.7217271,13-L-1616
붉나무,Rhus,javanica,36.02992232,126.7217355,13-L-1617
붉나무,Rhus,javanica,36.02991961,126.7217207,13-L-1618
붉나무,Rhus,javanica,36.0299219,126.7217199,13-L-1619
붉나무,Rhus,javanica,36.02993865,126.7217425,13-L-1620
붉나무,Rhus,javanica,36.02994686,126.721727,13-L-1623
붉나무,Rhus,javanica,36.02994928,126.7217173,13-L-1624
곰솔,Pinus,thunbergii,36.029947,126.7217365,13-L-1625
곰솔,Pinus,thunbergii,36.02994971,126.7217193,13-L-1626
붉나무,Rhus,javanica,36.02995649,126.7217153,13-L-1627
붉나무,Rhus,javanica,36.02994786,126.7217134,13-L-1628
붉나무,Rhus,javanica,36.02995692,126.7217043,13-L-1629
붉나무,Rhus,javanica,36.02994355,126.7216977,13-L-1630
붉나무,Rhus,javanica,36.02993703,126.7217022,13-L-1632
상수리나무,Quercus,acutissima,36.02992383,126.7216889,13-L-1634
고로쇠나무,Acer,pictum,36.02993586,126.7216727,13-L-1636
쥐똥나무,Ligustrum,obtusifolium,36.02994597,126.7216787,13-L-1637
느티나무,Zelkova,serrata,36.02996176,126.7217029,13-L-1638
느티나무,Zelkova,serrata,36.02997003,126.7216667,13-L-1639
때죽나무,Styrax,japonicus,36.02998513,126.7216425,13-L-1640
느티나무,Zelkova,serrata,36.02999801,126.7216663,13-L-1641
느티나무,Zelkova,serrata,36.02998681,126.7216934,13-L-1642
느티나무,Zelkova,serrata,36.02997731,126.7217297,13-L-1643
쥐똥나무,Ligustrum,obtusifolium,36.02997996,126.7217409,13-L-1644
쥐똥나무,Ligustrum,obtusifolium,36.02999146,126.7217191,13-L-1646
쥐똥나무,Ligustrum,obtusifolium,36.0300046,126.7217172,13-L-1647
곰솔,Pinus,thunbergii,36.03001151,126.7217307,13-L-1648
붉나무,Rhus,javanica,36.03002506,126.721727,13-L-1650
쥐똥나무,Ligustrum,obtusifolium,36.0300364,126.721708,13-L-1653
상수리나무,Quercus,acutissima,36.03003282,126.7216811,13-L-1655
쥐똥나무,Ligustrum,obtusifolium,36.03000176,126.7216563,13-L-1656
쥐똥나무,Ligustrum,obtusifolium,36.03001831,126.7216486,13-L-1657
쥐똥나무,Ligustrum,obtusifolium,36.03002541,126.7216666,13-L-1658
곰솔,Pinus,thunbergii,36.0300238,126.721668,13-L-1659
상수리나무,Quercus,acutissima,36.03003628,126.7216571,13-L-1660
고로쇠나무,Acer,pictum,36.03004005,126.7216414,13-L-1661
고로쇠나무,Acer,pictum,36.03007026,126.7216617,13-L-1662
상수리나무,Quercus,acutissima,36.03007295,126.7216647,13-L-1664
느티나무,Zelkova,serrata,36.03007655,126.7216194,13-L-1665
상수리나무,Quercus,acutissima,36.03006629,126.7216188,13-L-1666
곰솔,Pinus,thunbergii,36.0300682,126.721616,13-L-1667
느티나무,Zelkova,serrata,36.03010452,126.7216417,13-L-1668
쥐똥나무,Ligustrum,obtusifolium,36.03010421,126.7216388,13-L-1669
쥐똥나무,Ligustrum,obtusifolium,36.03012256,126.7216328,13-L-1670
느티나무,Zelkova,serrata,36.0301312,126.7216099,13-L-1671
쥐똥나무,Ligustrum,obtusifolium,36.03013794,126.7215826,13-L-1672
때죽나무,Styrax,japonicus,36.03014738,126.7215938,13-L-1673
때죽나무,Styrax,japonicus,36.03015191,126.7216099,13-L-1675
느티나무,Zelkova,serrata,36.03016229,126.7215724,13-L-1676
팥배나무,Sorbus,alnifolia,36.03016514,126.7215575,13-L-1677
팥배나무,Sorbus,alnifolia,36.03017568,126.7215923,13-L-1678
팥배나무,Sorbus,alnifolia,36.03019232,126.7215907,13-L-1679
팥배나무,Sorbus,alnifolia,36.03020075,126.721611,13-L-1680
느티나무,Zelkova,serrata,36.0301696,126.7216272,13-L-1681
느티나무,Zelkova,serrata,36.0301421,126.7216414,13-L-1682
고로쇠나무,Acer,pictum,36.03012623,126.7216721,13-L-1683
느티나무,Zelkova,serrata,36.03010885,126.7216696,13-L-1684
상수리나무,Quercus,acutissima,36.03010531,126.7216734,13-L-1688
상수리나무,Quercus,acutissima,36.03008663,126.7216809,13-L-1689
상수리나무,Quercus,acutissima,36.03010098,126.7216938,13-L-1690
느티나무,Zelkova,serrata,36.03006483,126.721728,13-L-1691
곰솔,Pinus,thunbergii,36.0300509,126.7217273,13-L-1692
쥐똥나무,Ligustrum,obtusifolium,36.03005947,126.7217395,13-L-1694
상수리나무,Quercus,acutissima,36.03003862,126.721729,13-L-1695
고로쇠나무,Acer,pictum,36.03000453,126.7217613,13-L-1696
쥐똥나무,Ligustrum,obtusifolium,36.02993086,126.7217804,13-L-1697
곰솔,Pinus,thunbergii,36.0299155,126.7217717,13-L-1698
느티나무,Zelkova,serrata,36.0298988,126.7217822,13-L-1699
느티나무,Zelkova,serrata,36.02986607,126.721779,13-L-1700
쥐똥나무,Ligustrum,obtusifolium,36.02984,126.7217745,13-L-1701
덜꿩나무,Viburnum,erosum,36.02982419,126.7218062,13-L-1702
쥐똥나무,Ligustrum,obtusifolium,36.0298313,126.7218349,13-L-1706
쥐똥나무,Ligustrum,obtusifolium,36.02984412,126.7218281,13-L-1707
느티나무,Zelkova,serrata,36.02984513,126.721809,13-L-1708
고로쇠나무,Acer,pictum,36.02986638,126.7218203,13-L-1709
느티나무,Zelkova,serrata,36.02988135,126.7218165,13-L-1710
느티나무,Zelkova,serrata,36.02991763,126.7217997,13-L-1711
느티나무,Zelkova,serrata,36.02994912,126.7218111,13-L-1712
느티나무,Zelkova,serrata,36.03001124,126.7217996,13-L-1713
느티나무,Zelkova,serrata,36.03004707,126.7218057,13-L-1714
고로쇠나무,Acer,pictum,36.03007091,126.7217758,13-L-1715
느티나무,Zelkova,serrata,36.03008483,126.7217573,13-L-1716
느티나무,Zelkova,serrata,36.0301018,126.7217543,13-L-1717
상수리나무,Quercus,acutissima,36.03012145,126.7217292,13-L-1718
상수리나무,Quercus,acutissima,36.03012078,126.7217293,13-L-1719
상수리나무,Quercus,acutissima,36.0301156,126.7217353,13-L-1720
느티나무,Zelkova,serrata,36.03011371,126.7217281,13-L-1721
쥐똥나무,Ligustrum,obtusifolium,36.03013083,126.7217215,13-L-1722
느티나무,Zelkova,serrata,36.03013806,126.7217087,13-L-1723
상수리나무,Quercus,acutissima,36.03015141,126.7217161,13-L-1724
때죽나무,Styrax,japonicus,36.03016857,126.7216682,13-L-1725
느티나무,Zelkova,serrata,36.03017776,126.7216831,13-L-1726
상수리나무,Quercus,acutissima,36.03017899,126.7216819,13-L-1727
상수리나무,Quercus,acutissima,36.03018797,126.7216561,13-L-1729
상수리나무,Quercus,acutissima,36.0301896,126.7216396,13-L-1737
상수리나무,Quercus,acutissima,36.03019703,126.7216424,13-L-1738
느티나무,Zelkova,serrata,36.03019555,126.7216307,13-L-1739
팥배나무,Sorbus,alnifolia,36.03021874,126.7216224,13-L-1740
팥배나무,Sorbus,alnifolia,36.03025025,126.7216578,13-L-1741
상수리나무,Quercus,acutissima,36.03023392,126.721651,13-L-1742
상수리나무,Quercus,acutissima,36.03022086,126.7216733,13-L-1743
느티나무,Zelkova,serrata,36.03021716,126.7216785,13-L-1744
쥐똥나무,Ligustrum,obtusifolium,36.03018581,126.721688,13-L-1745
상수리나무,Quercus,acutissima,36.03021511,126.7217054,13-L-1746
상수리나무,Quercus,acutissima,36.03022056,126.7217092,13-L-1747
느티나무,Zelkova,serrata,36.03020636,126.7217105,13-L-1751
상수리나무,Quercus,acutissima,36.03020688,126.721711,13-L-1752
붉나무,Rhus,javanica,36.03020906,126.7217267,13-L-1754
느티나무,Zelkova,serrata,36.03019556,126.721759,13-L-1755
느티나무,Zelkova,serrata,36.03017103,126.7217461,13-L-1756
상수리나무,Quercus,acutissima,36.03014387,126.721755,13-L-1757
상수리나무,Quercus,acutissima,36.03014702,126.721765,13-L-1758
쥐똥나무,Ligustrum,obtusifolium,36.0301418,126.7217635,13-L-1759
상수리나무,Quercus,acutissima,36.03014084,126.7217748,13-L-1760
상수리나무,Quercus,acutissima,36.03015242,126.7217776,13-L-1761
쥐똥나무,Ligustrum,obtusifolium,36.03016812,126.721778,13-L-1762
쥐똥나무,Ligustrum,obtusifolium,36.03017045,126.7217757,13-L-1763
쥐똥나무,Ligustrum,obtusifolium,36.03016154,126.7217822,13-L-1764
쥐똥나무,Ligustrum,obtusifolium,36.03013757,126.7217834,13-L-1765
느티나무,Zelkova,serrata,36.03012311,126.7217851,13-L-1766
상수리나무,Quercus,acutissima,36.03012411,126.7217949,13-L-1767
쥐똥나무,Ligustrum,obtusifolium,36.03011078,126.7218212,13-L-1768
느티나무,Zelkova,serrata,36.03009502,126.7218087,13-L-1769
때죽나무,Styrax,japonicus,36.03007265,126.7218029,13-L-1770
쥐똥나무,Ligustrum,obtusifolium,36.03003598,126.7218379,13-L-1773
느티나무,Zelkova,serrata,36.03003916,126.7218457,13-L-1774
느티나무,Zelkova,serrata,36.02999417,126.7218259,13-L-1775
느티나무,Zelkova,serrata,36.02991866,126.7218396,13-L-1776
느티나무,Zelkova,serrata,36.02988172,126.721869,13-L-1777
느티나무,Zelkova,serrata,36.029853,126.7218494,13-L-1778
쥐똥나무,Ligustrum,obtusifolium,36.02984154,126.7218505,13-L-1779
때죽나무,Styrax,japonicus,36.02985164,126.7218644,13-L-1780
쥐똥나무,Ligustrum,obtusifolium,36.02983698,126.7218818,13-L-1782
쥐똥나무,Ligustrum,obtusifolium,36.02986228,126.7219136,13-L-1783
산벚나무,Prunus,sargentii,36.0298635,126.7219119,13-L-1784
쥐똥나무,Ligustrum,obtusifolium,36.02990607,126.7218786,13-L-1785
쥐똥나무,Ligustrum,obtusifolium,36.02994386,126.7219027,13-L-1786
물푸레나무,Fraxinus,rhynchophylla,36.02995588,126.7218663,13-L-1787
쥐똥나무,Ligustrum,obtusifolium,36.02996139,126.7218669,13-L-1788
상수리나무,Quercus,acutissima,36.02997613,126.7219086,13-L-1789
고로쇠나무,Acer,pictum,36.02998202,126.7219191,13-L-1790
느티나무,Zelkova,serrata,36.03001669,126.7218767,13-L-1791
쥐똥나무,Ligustrum,obtusifolium,36.03006141,126.7218803,13-L-1792
상수리나무,Quercus,acutissima,36.03007495,126.7218761,13-L-1793
때죽나무,Styrax,japonicus,36.03008501,126.7218953,13-L-1794
쥐똥나무,Ligustrum,obtusifolium,36.03007146,126.7219231,13-L-1795
산벚나무,Prunus,sargentii,36.03007351,126.7219527,13-L-1796
상수리나무,Quercus,acutissima,36.03006573,126.7219743,13-L-1799
붉나무,Rhus,javanica,36.03006462,126.7219896,13-L-1800
쥐똥나무,Ligustrum,obtusifolium,36.03008537,126.721995,13-L-1801
쥐똥나무,Ligustrum,obtusifolium,36.03010013,126.7219792,13-L-1802
고로쇠나무,Acer,pictum,36.03008967,126.7220085,13-L-1803
붉나무,Rhus,javanica,36.03012103,126.7219965,13-L-1804
붉나무,Rhus,javanica,36.03012413,126.7220124,13-L-1805
붉나무,Rhus,javanica,36.03013134,126.7220065,13-L-1807
상수리나무,Quercus,acutissima,36.03013897,126.7219893,13-L-1808
쥐똥나무,Ligustrum,obtusifolium,36.03013108,126.7219731,13-L-1809
때죽나무,Styrax,japonicus,36.03013176,126.7219449,13-L-1810
상수리나무,Quercus,acutissima,36.03016071,126.7219486,13-L-1811
때죽나무,Styrax,japonicus,36.03015496,126.7219608,13-L-1813
쥐똥나무,Ligustrum,obtusifolium,36.03016191,126.7219888,13-L-1814
층층나무,Cornus,controversa,36.03015669,126.7219942,13-L-1815
상수리나무,Quercus,acutissima,36.03018207,126.7219812,13-L-1816
상수리나무,Quercus,acutissima,36.03018135,126.721976,13-L-1817
쥐똥나무,Ligustrum,obtusifolium,36.03017309,126.7219427,13-L-1819
느티나무,Zelkova,serrata,36.03016305,126.7219275,13-L-1820
쥐똥나무,Ligustrum,obtusifolium,36.0301376,126.7219148,13-L-1821
상수리나무,Quercus,acutissima,36.03014408,126.7218993,13-L-1822
쥐똥나무,Ligustrum,obtusifolium,36.03014397,126.7218909,13-L-1823
고로쇠나무,Acer,pictum,36.03015337,126.7218796,13-L-1824
상수리나무,Quercus,acutissima,36.03013238,126.7218803,13-L-1825
느티나무,Zelkova,serrata,36.03012695,126.7219102,13-L-1826
상수리나무,Quercus,acutissima,36.0301112,126.7218911,13-L-1827
